Date,Close,Date,Close,Date,Close,Total Returns
3/29/2017 16:00:00,831.41,3/29/2017 16:00:00,874.32,3/29/2017 16:00:00,36.03,1741.76
3/30/2017 16:00:00,831.5,3/30/2017 16:00:00,876.34,3/30/2017 16:00:00,35.98,1743.82
3/31/2017 16:00:00,829.56,3/31/2017 16:00:00,886.54,3/31/2017 16:00:00,35.92,1752.02
4/3/2017 16:00:00,838.55,4/3/2017 16:00:00,891.51,4/3/2017 16:00:00,35.92,1765.98
4/4/2017 16:00:00,834.57,4/4/2017 16:00:00,906.83,4/4/2017 16:00:00,36.19,1777.59
4/5/2017 16:00:00,831.41,4/5/2017 16:00:00,909.28,4/5/2017 16:00:00,36.01,1776.7
4/6/2017 16:00:00,827.88,4/6/2017 16:00:00,898.28,4/6/2017 16:00:00,35.92,1762.08
4/7/2017 16:00:00,824.67,4/7/2017 16:00:00,894.88,4/7/2017 16:00:00,35.84,1755.39
4/10/2017 16:00:00,824.73,4/10/2017 16:00:00,907.04,4/10/2017 16:00:00,35.79,1767.56
4/11/2017 16:00:00,823.35,4/11/2017 16:00:00,902.36,4/11/2017 16:00:00,35.41,1761.12
4/12/2017 16:00:00,824.32,4/12/2017 16:00:00,896.23,4/12/2017 16:00:00,35.45,1756
4/13/2017 16:00:00,823.56,4/13/2017 16:00:00,884.67,4/13/2017 16:00:00,35.26,1743.49
4/17/2017 16:00:00,837.17,4/17/2017 16:00:00,901.99,4/17/2017 16:00:00,35.46,1774.62
4/18/2017 16:00:00,836.82,4/18/2017 16:00:00,903.78,4/18/2017 16:00:00,35.3,1775.9
4/19/2017 16:00:00,838.21,4/19/2017 16:00:00,899.2,4/19/2017 16:00:00,35.17,1772.58
4/20/2017 16:00:00,841.65,4/20/2017 16:00:00,902.06,4/20/2017 16:00:00,35.61,1779.32
4/21/2017 16:00:00,843.19,4/21/2017 16:00:00,898.53,4/21/2017 16:00:00,35.57,1777.29
4/24/2017 16:00:00,862.76,4/24/2017 16:00:00,907.41,4/24/2017 16:00:00,35.91,1806.08
4/25/2017 16:00:00,872.3,4/25/2017 16:00:00,907.62,4/25/2017 16:00:00,36.13,1816.05
4/26/2017 16:00:00,871.73,4/26/2017 16:00:00,909.29,4/26/2017 16:00:00,35.92,1816.94
4/27/2017 16:00:00,874.25,4/27/2017 16:00:00,918.38,4/27/2017 16:00:00,35.95,1828.58
4/28/2017 16:00:00,905.96,4/28/2017 16:00:00,924.99,4/28/2017 16:00:00,35.91,1866.86
5/1/2017 16:00:00,912.57,5/1/2017 16:00:00,948.23,5/1/2017 16:00:00,36.65,1897.45
5/2/2017 16:00:00,916.44,5/2/2017 16:00:00,946.94,5/2/2017 16:00:00,36.88,1900.26
5/3/2017 16:00:00,927.04,5/3/2017 16:00:00,941.03,5/3/2017 16:00:00,36.77,1904.84
5/4/2017 16:00:00,931.66,5/4/2017 16:00:00,937.53,5/4/2017 16:00:00,36.63,1905.82
5/5/2017 16:00:00,927.13,5/5/2017 16:00:00,934.15,5/5/2017 16:00:00,37.24,1898.52
5/8/2017 16:00:00,934.3,5/8/2017 16:00:00,949.04,5/8/2017 16:00:00,38.25,1921.59
5/9/2017 16:00:00,932.17,5/9/2017 16:00:00,952.82,5/9/2017 16:00:00,38.5,1923.49
5/10/2017 16:00:00,928.78,5/10/2017 16:00:00,948.95,5/10/2017 16:00:00,38.32,1916.05
5/11/2017 16:00:00,930.6,5/11/2017 16:00:00,947.62,5/11/2017 16:00:00,38.49,1916.71
5/12/2017 16:00:00,932.22,5/12/2017 16:00:00,961.35,5/12/2017 16:00:00,39.03,1932.6
5/15/2017 16:00:00,937.08,5/15/2017 16:00:00,957.97,5/15/2017 16:00:00,38.92,1933.97
5/16/2017 16:00:00,943,5/16/2017 16:00:00,966.07,5/16/2017 16:00:00,38.87,1947.94
5/17/2017 16:00:00,919.62,5/17/2017 16:00:00,944.76,5/17/2017 16:00:00,37.56,1901.94
5/18/2017 16:00:00,930.24,5/18/2017 16:00:00,958.49,5/18/2017 16:00:00,38.14,1926.87
5/19/2017 16:00:00,934.01,5/19/2017 16:00:00,959.84,5/19/2017 16:00:00,38.27,1932.12
5/22/2017 16:00:00,941.86,5/22/2017 16:00:00,970.67,5/22/2017 16:00:00,38.5,1951.03
5/23/2017 16:00:00,948.82,5/23/2017 16:00:00,971.54,5/23/2017 16:00:00,38.45,1958.81
5/24/2017 16:00:00,954.96,5/24/2017 16:00:00,980.35,5/24/2017 16:00:00,38.34,1973.65
5/25/2017 16:00:00,969.54,5/25/2017 16:00:00,993.38,5/25/2017 16:00:00,38.47,2001.39
5/26/2017 16:00:00,971.47,5/26/2017 16:00:00,995.78,5/26/2017 16:00:00,38.4,2005.65
5/30/2017 16:00:00,975.88,5/30/2017 16:00:00,996.7,5/30/2017 16:00:00,38.42,2011
5/31/2017 16:00:00,964.86,5/31/2017 16:00:00,994.62,5/31/2017 16:00:00,38.19,1997.67
6/1/2017 16:00:00,966.95,6/1/2017 16:00:00,995.95,6/1/2017 16:00:00,38.3,2001.2
6/2/2017 16:00:00,975.6,6/2/2017 16:00:00,1006.73,6/2/2017 16:00:00,38.86,2021.19
6/5/2017 16:00:00,983.68,6/5/2017 16:00:00,1011.34,6/5/2017 16:00:00,38.48,2033.5
6/6/2017 16:00:00,976.57,6/6/2017 16:00:00,1003,6/6/2017 16:00:00,38.61,2018.18
6/7/2017 16:00:00,981.08,6/7/2017 16:00:00,1010.07,6/7/2017 16:00:00,38.84,2029.99
6/8/2017 16:00:00,983.41,6/8/2017 16:00:00,1010.27,6/8/2017 16:00:00,38.75,2032.43
6/9/2017 16:00:00,949.83,6/9/2017 16:00:00,978.31,6/9/2017 16:00:00,37.24,1965.38
6/12/2017 16:00:00,942.9,6/12/2017 16:00:00,964.91,6/12/2017 16:00:00,36.35,1944.16
6/13/2017 16:00:00,953.4,6/13/2017 16:00:00,980.79,6/13/2017 16:00:00,36.65,1970.84
6/14/2017 16:00:00,950.76,6/14/2017 16:00:00,976.47,6/14/2017 16:00:00,36.29,1963.52
6/15/2017 16:00:00,942.31,6/15/2017 16:00:00,964.17,6/15/2017 16:00:00,36.07,1942.55
6/16/2017 16:00:00,939.78,6/16/2017 16:00:00,987.71,6/16/2017 16:00:00,35.57,1963.06
6/19/2017 16:00:00,957.37,6/19/2017 16:00:00,995.17,6/19/2017 16:00:00,36.59,1989.13
6/20/2017 16:00:00,950.63,6/20/2017 16:00:00,992.59,6/20/2017 16:00:00,36.25,1979.47
6/21/2017 16:00:00,959.45,6/21/2017 16:00:00,1002.23,6/21/2017 16:00:00,36.47,1998.15
6/22/2017 16:00:00,957.09,6/22/2017 16:00:00,1001.3,6/22/2017 16:00:00,36.41,1994.8
6/23/2017 16:00:00,965.59,6/23/2017 16:00:00,1003.74,6/23/2017 16:00:00,36.57,2005.9
6/26/2017 16:00:00,952.27,6/26/2017 16:00:00,993.98,6/26/2017 16:00:00,36.46,1982.71
6/27/2017 16:00:00,927.33,6/27/2017 16:00:00,976.78,6/27/2017 16:00:00,35.93,1940.04
6/28/2017 16:00:00,940.49,6/28/2017 16:00:00,990.33,6/28/2017 16:00:00,36.46,1967.28
6/29/2017 16:00:00,917.79,6/29/2017 16:00:00,975.93,6/29/2017 16:00:00,35.92,1929.64
6/30/2017 16:00:00,908.73,6/30/2017 16:00:00,968,6/30/2017 16:00:00,36.01,1912.74
7/3/2017 16:00:00,898.7,7/3/2017 16:00:00,953.66,7/3/2017 16:00:00,35.88,1888.24
7/5/2017 16:00:00,911.71,7/5/2017 16:00:00,971.4,7/5/2017 16:00:00,36.02,1919.13
7/6/2017 16:00:00,906.69,7/6/2017 16:00:00,965.14,7/6/2017 16:00:00,35.68,1907.51
7/7/2017 16:00:00,918.59,7/7/2017 16:00:00,978.76,7/7/2017 16:00:00,36.05,1933.4
7/10/2017 16:00:00,928.8,7/10/2017 16:00:00,996.47,7/10/2017 16:00:00,36.27,1961.54
7/11/2017 16:00:00,930.09,7/11/2017 16:00:00,994.13,7/11/2017 16:00:00,36.38,1960.6
7/12/2017 16:00:00,943.83,7/12/2017 16:00:00,1006.51,7/12/2017 16:00:00,36.44,1986.78
7/13/2017 16:00:00,947.16,7/13/2017 16:00:00,1000.63,7/13/2017 16:00:00,36.94,1984.73
7/14/2017 16:00:00,955.99,7/14/2017 16:00:00,1001.81,7/14/2017 16:00:00,37.26,1995.06
7/17/2017 16:00:00,953.42,7/17/2017 16:00:00,1010.04,7/17/2017 16:00:00,37.39,2000.85
7/18/2017 16:00:00,965.4,7/18/2017 16:00:00,1024.45,7/18/2017 16:00:00,37.52,2027.37
7/19/2017 16:00:00,970.89,7/19/2017 16:00:00,1026.87,7/19/2017 16:00:00,37.76,2035.52
7/20/2017 16:00:00,968.15,7/20/2017 16:00:00,1028.7,7/20/2017 16:00:00,37.59,2034.44
7/21/2017 16:00:00,972.92,7/21/2017 16:00:00,1025.67,7/21/2017 16:00:00,37.57,2036.16
7/24/2017 16:00:00,980.34,7/24/2017 16:00:00,1038.95,7/24/2017 16:00:00,38.02,2057.31
7/25/2017 16:00:00,950.7,7/25/2017 16:00:00,1039.87,7/25/2017 16:00:00,38.19,2028.76
7/26/2017 16:00:00,947.8,7/26/2017 16:00:00,1052.8,7/26/2017 16:00:00,38.37,2038.97
7/27/2017 16:00:00,934.09,7/27/2017 16:00:00,1046,7/27/2017 16:00:00,37.64,2017.73
7/28/2017 16:00:00,941.53,7/28/2017 16:00:00,1020.04,7/28/2017 16:00:00,37.38,1998.95
7/31/2017 16:00:00,930.5,7/31/2017 16:00:00,987.78,7/31/2017 16:00:00,37.18,1955.46
8/1/2017 16:00:00,930.83,8/1/2017 16:00:00,996.19,8/1/2017 16:00:00,37.51,1964.53
8/2/2017 16:00:00,930.39,8/2/2017 16:00:00,995.89,8/2/2017 16:00:00,39.28,1965.56
8/3/2017 16:00:00,923.65,8/3/2017 16:00:00,986.92,8/3/2017 16:00:00,38.89,1949.46
8/4/2017 16:00:00,927.96,8/4/2017 16:00:00,987.58,8/4/2017 16:00:00,39.1,1954.64
8/7/2017 16:00:00,929.36,8/7/2017 16:00:00,992.27,8/7/2017 16:00:00,39.7,1961.33
8/8/2017 16:00:00,926.79,8/8/2017 16:00:00,989.84,8/8/2017 16:00:00,40.02,1956.65
8/9/2017 16:00:00,922.9,8/9/2017 16:00:00,982.01,8/9/2017 16:00:00,40.27,1945.18
8/10/2017 16:00:00,907.24,8/10/2017 16:00:00,956.92,8/10/2017 16:00:00,38.83,1902.99
8/11/2017 16:00:00,914.39,8/11/2017 16:00:00,967.99,8/11/2017 16:00:00,39.37,1921.75
8/14/2017 16:00:00,922.67,8/14/2017 16:00:00,983.3,8/14/2017 16:00:00,39.96,1945.93
8/15/2017 16:00:00,922.22,8/15/2017 16:00:00,982.74,8/15/2017 16:00:00,40.4,1945.36
8/16/2017 16:00:00,926.96,8/16/2017 16:00:00,978.18,8/16/2017 16:00:00,40.24,1945.38
8/17/2017 16:00:00,910.98,8/17/2017 16:00:00,960.57,8/17/2017 16:00:00,39.47,1911.02
8/18/2017 16:00:00,910.67,8/18/2017 16:00:00,958.47,8/18/2017 16:00:00,39.38,1908.52
8/21/2017 16:00:00,906.66,8/21/2017 16:00:00,953.29,8/21/2017 16:00:00,39.3,1899.25
8/22/2017 16:00:00,924.69,8/22/2017 16:00:00,966.9,8/22/2017 16:00:00,39.95,1931.54
8/23/2017 16:00:00,927,8/23/2017 16:00:00,958,8/23/2017 16:00:00,39.99,1924.99
8/24/2017 16:00:00,921.28,8/24/2017 16:00:00,952.45,8/24/2017 16:00:00,39.82,1913.55
8/25/2017 16:00:00,915.89,8/25/2017 16:00:00,945.26,8/25/2017 16:00:00,39.97,1901.12
8/28/2017 16:00:00,913.81,8/28/2017 16:00:00,946.02,8/28/2017 16:00:00,40.37,1900.2
8/29/2017 16:00:00,921.29,8/29/2017 16:00:00,954.06,8/29/2017 16:00:00,40.73,1916.08
8/30/2017 16:00:00,929.57,8/30/2017 16:00:00,967.59,8/30/2017 16:00:00,40.84,1938
8/31/2017 16:00:00,939.33,8/31/2017 16:00:00,980.6,8/31/2017 16:00:00,41,1960.93
9/1/2017 16:00:00,937.34,9/1/2017 16:00:00,978.25,9/1/2017 16:00:00,41.01,1956.6
9/5/2017 16:00:00,928.45,9/5/2017 16:00:00,965.27,9/5/2017 16:00:00,40.52,1934.24
9/6/2017 16:00:00,927.81,9/6/2017 16:00:00,967.8,9/6/2017 16:00:00,40.48,1936.09
9/7/2017 16:00:00,935.95,9/7/2017 16:00:00,979.47,9/7/2017 16:00:00,40.32,1955.74
9/8/2017 16:00:00,926.5,9/8/2017 16:00:00,965.9,9/8/2017 16:00:00,39.66,1932.06
9/11/2017 16:00:00,929.08,9/11/2017 16:00:00,977.96,9/11/2017 16:00:00,40.38,1947.42
9/12/2017 16:00:00,932.07,9/12/2017 16:00:00,982.58,9/12/2017 16:00:00,40.22,1954.87
9/13/2017 16:00:00,935.09,9/13/2017 16:00:00,999.6,9/13/2017 16:00:00,39.91,1974.6
9/14/2017 16:00:00,925.11,9/14/2017 16:00:00,992.21,9/14/2017 16:00:00,39.57,1956.89
9/15/2017 16:00:00,920.29,9/15/2017 16:00:00,986.79,9/15/2017 16:00:00,39.97,1947.05
9/18/2017 16:00:00,915,9/18/2017 16:00:00,974.19,9/18/2017 16:00:00,39.67,1928.86
9/19/2017 16:00:00,921.81,9/19/2017 16:00:00,969.86,9/19/2017 16:00:00,39.68,1931.35
9/20/2017 16:00:00,931.58,9/20/2017 16:00:00,973.21,9/20/2017 16:00:00,39.02,1943.81
9/21/2017 16:00:00,932.45,9/21/2017 16:00:00,964.65,9/21/2017 16:00:00,38.35,1935.45
9/22/2017 16:00:00,928.53,9/22/2017 16:00:00,955.1,9/22/2017 16:00:00,37.97,1921.6
